Coin,Date,Min,Max,Average,StandardDeviation
trx,2019-10-26,0.01438917,0.0164509,0.015198181782945748,0.0005102600745722774
trx,2019-10-27,0.01458159,0.01759467,0.01566581441687344,0.0010845647761987662
trx,2019-10-28,0.01710161,0.01954521,0.018361632315521643,0.00046838429155019075
trx,2019-10-29,0.01804079,0.01996845,0.019061665062656646,0.0004384693987538336
trx,2019-10-30,0.0179054,0.02038649,0.018767986095717865,0.000720257829109877
trx,2019-10-31,0.0172255,0.01838698,0.01787027149484538,0.000242232499280259
trx,2019-11-01,0.01725381,0.01794136,0.017542527360406103,0.00013001025314754986
trx,2019-11-02,0.01754687,0.01807508,0.017788542959183674,0.00012146778626416737
trx,2019-11-03,0.01731835,0.01794993,0.017596137109974423,0.00018032267941411515
trx,2019-11-04,0.01683405,0.01799724,0.017446930025839785,0.0002662625618902161
trx,2019-11-05,0.01738589,0.01806847,0.01783230566831683,0.0001515258959627881
trx,2019-11-06,0.0176988,0.0184868,0.018001806823027714,0.00015844218125480545
trx,2019-11-07,0.01739094,0.018202,0.017747044555314537,0.00018503540489516019
trx,2019-11-08,0.01674836,0.01786143,0.01733215635775862,0.0003096407680487321
trx,2019-11-09,0.01699309,0.01735375,0.01715466829787234,0.00006268395626012528
trx,2019-11-10,0.01713334,0.01783707,0.017457021155462195,0.00015606177014558848
trx,2019-11-11,0.01695424,0.01765537,0.017274793114406793,0.0001619404989568053
trx,2019-11-12,0.01719841,0.01794822,0.01750289919661736,0.00021572859743373916
trx,2019-11-13,0.01749614,0.01831682,0.01793615526315791,0.0002498421945259925
trx,2019-11-14,0.01732638,0.01833977,0.017765786695095948,0.00031038248496573695
trx,2019-11-15,0.0166,0.01772174,0.017192680084388207,0.0003222119526523861
trx,2019-11-16,0.01673918,0.01700947,0.01686522464818764,0.00005637531222719785
trx,2019-11-17,0.01656778,0.01716431,0.01692501668776373,0.00009355575201799813
trx,2019-11-18,0.01527857,0.01707102,0.01643621519999999,0.000489372203849302
trx,2019-11-19,0.01493798,0.01560266,0.01528746703389829,0.00016598305611560164
trx,2019-11-20,0.01479792,0.01543395,0.015168044004237288,0.00015681719305339186
trx,2019-11-21,0.01345958,0.01500664,0.014309881489361704,0.000494227806183134
trx,2019-11-22,0.01208493,0.01408525,0.013391796021052635,0.0004746956957701369
trx,2019-11-23,0.01272115,0.01360455,0.013140746016949149,0.00024940903511300183
trx,2019-11-24,0.01248855,0.01371061,0.013123291705263157,0.0002798165047617691
trx,2019-11-25,0.01182295,0.01332926,0.012612262349999993,0.0004138251242064458
trx,2019-11-26,0.01281694,0.01394102,0.013309553707627122,0.0003519934120712317
trx,2019-11-27,0.01311795,0.01487257,0.014028864926004218,0.00045947982647129277
trx,2019-11-28,0.01430898,0.01475801,0.014587277547169805,0.00007391763499156826
trx,2019-11-29,0.01426581,0.01485507,0.014548118085106367,0.00013618442399357695
trx,2019-11-30,0.01390645,0.01470343,0.014287816135881117,0.00023685215380425266
trx,2019-12-01,0.0136217,0.01455133,0.01408132391578948,0.0002457214156145415
trx,2019-12-02,0.0136057,0.01453826,0.014003306877637131,0.00023958292490552455
trx,2019-12-03,0.01367527,0.01401983,0.013852798301486188,0.00007282062769810807
trx,2019-12-04,0.01274027,0.01379164,0.013160220760869555,0.00023428753871107056
trx,2019-12-05,0.01279922,0.01323499,0.012967212744680833,0.00008075677519511141
trx,2019-12-06,0.01293019,0.01327479,0.013102555032258066,0.00008371450790651899
trx,2019-12-07,0.01309247,0.01340334,0.013239045541125542,0.00007821237868023238
trx,2019-12-08,0.01293373,0.01328942,0.013137474406779667,0.00009258187067921342
trx,2019-12-09,0.01285287,0.01325658,0.013089086738660905,0.00008779916598756181
trx,2019-12-10,0.01260929,0.0129932,0.012820818747300209,0.00010108595410878864
trx,2019-12-11,0.01259233,0.01289538,0.01272642192796611,0.00006672750645801679
trx,2019-12-12,0.01206685,0.01277866,0.012505143821656038,0.0001420120830847949
trx,2019-12-13,0.01223371,0.01278033,0.01249842118895966,0.00017602975556910966
trx,2019-12-14,0.01239163,0.01311813,0.012744500190274836,0.00019612065954397584
trx,2019-12-15,0.01235883,0.01273715,0.012570834246284501,0.00007289729494000446
trx,2019-12-16,0.01185663,0.01255204,0.01237748897216273,0.00017824908290280095
trx,2019-12-17,0.01106009,0.01208217,0.011768252993492401,0.00027977566687900336
trx,2019-12-18,0.0108984,0.0121668,0.011414529672489087,0.0002909378740389925
trx,2019-12-19,0.01141538,0.01216983,0.011680484785407714,0.00014674462842402433
trx,2019-12-20,0.01154495,0.01219677,0.011860572173913037,0.00020213600974411196
trx,2019-12-21,0.01195917,0.0121448,0.012046570801687778,0.000040853034719231325
trx,2019-12-22,0.01210424,0.01346982,0.012826417192224623,0.00035847767705561644
trx,2019-12-23,0.01238618,0.01371309,0.013017480856531035,0.00036058038612127156
trx,2019-12-24,0.01198425,0.01246543,0.012274597126696828,0.00012190043940925597
trx,2019-12-25,0.01166026,0.01225522,0.01199214939655173,0.00016513649540262005
trx,2019-12-26,0.01185483,0.01241955,0.01201143139186295,0.00012056839191115147
trx,2019-12-27,0.01169336,0.01205496,0.011882576765957453,0.00009440082591691617
trx,2019-12-28,0.01179745,0.01223465,0.01200435925847458,0.00010837795615228437
trx,2019-12-29,0.01193795,0.01235035,0.012090779682203392,0.00010877056871577816
trx,2019-12-30,0.01183114,0.01241088,0.012121529680170565,0.00016359895304305635
trx,2019-12-31,0.01169694,0.01198661,0.011821995611814339,0.00005781618054718398
trx,2020-01-01,0.01174754,0.011972,0.011852130000000002,0.00004830000449545883
trx,2020-01-02,0.01148661,0.01182925,0.01168091183544303,0.00009273270758201823
trx,2020-01-03,0.01136533,0.01208436,0.011816867695652171,0.00020462218856136857
trx,2020-01-04,0.01186162,0.01208189,0.011984012637130797,0.0000416811034703425
trx,2020-01-05,0.0120059,0.01239455,0.012226631489361692,0.00008352590221203678
trx,2020-01-06,0.01206187,0.01292792,0.012542691038961043,0.00022730753930024338
trx,2020-01-07,0.01261199,0.01320263,0.012933357737068973,0.00011037734812322215
trx,2020-01-08,0.01242153,0.01309783,0.012832988571428571,0.00018072704992534253
trx,2020-01-09,0.0123629,0.01267613,0.012522679935897441,0.00007139384438765436
trx,2020-01-10,0.01231545,0.01328872,0.012693619193205937,0.00026828380585938635
trx,2020-01-11,0.01297664,0.01346533,0.013186915441176473,0.00012792626064338732
trx,2020-01-12,0.01300539,0.01345289,0.01326504907368421,0.00009355129259218553
trx,2020-01-13,0.0130481,0.01346777,0.013176861839323479,0.0000878845551699498
trx,2020-01-14,0.01311221,0.01514933,0.01391531748235294,0.000569276742113656
trx,2020-01-15,0.01455789,0.01607279,0.0153891108515815,0.00034497931390009654
trx,2020-01-16,0.01450959,0.01574879,0.014958824120603018,0.00023569880980676774
trx,2020-01-17,0.01521257,0.01623882,0.015701310288461542,0.00020641011741566757
trx,2020-01-18,0.0155451,0.01620176,0.015856003995433795,0.00013809991153839672
trx,2020-01-19,0.01461187,0.01625305,0.015482396575342469,0.000646704932374638
trx,2020-01-20,0.01456689,0.01506942,0.014902906808510644,0.00008374904903721049
trx,2020-01-21,0.01486831,0.01555709,0.015230662227979253,0.00017941217923466416
trx,2020-01-22,0.01536891,0.01573606,0.015541069797979791,0.000058573261593466726
trx,2020-01-23,0.01448803,0.01566779,0.01499236505025126,0.0003165311491373988
trx,2020-01-24,0.01420088,0.01499793,0.014651713693467325,0.00022143552349613186
trx,2020-01-25,0.01448981,0.01486735,0.014626498578313246,0.00007598349202866446
trx,2020-01-26,0.0145461,0.01524862,0.01487790810874705,0.00019806237176920523
trx,2020-01-27,0.0151597,0.01566321,0.015394222331730769,0.000137064192430865
trx,2020-01-28,0.01544131,0.01699298,0.016129606674584327,0.0004743119477275593
trx,2020-01-29,0.01667036,0.01767128,0.017138835488372105,0.00023804146946438057
trx,2020-01-30,0.01633807,0.01782747,0.016960119189814812,0.00032340910243744083
trx,2020-01-31,0.01648636,0.01788494,0.01704143995327104,0.00037806035812180006
trx,2020-02-01,0.01662787,0.01713919,0.01691561550314464,0.00011960034562314189
trx,2020-02-02,0.01670014,0.01774575,0.017370391777003485,0.0002886996899459644
trx,2020-02-03,0.01708432,0.01771408,0.017295534110576934,0.00009733383185330705
trx,2020-02-04,0.01667437,0.01752623,0.01717875647450112,0.000254399604631321
trx,2020-02-05,0.01734892,0.01873513,0.01798775470183487,0.0003625867772036136
trx,2020-02-06,0.01846243,0.02092065,0.01941145536130536,0.0008461865572287631
trx,2020-02-07,0.0197364,0.02132776,0.02049346479809977,0.0004088360798230795
trx,2020-02-08,0.01894145,0.02049921,0.019934028371040736,0.0002619919594981663
trx,2020-02-09,0.01982155,0.02074016,0.020131382025586345,0.00020656199974885896
trx,2020-02-10,0.0192514,0.02027288,0.019865601779661027,0.00028351595145952865
trx,2020-02-11,0.01962792,0.02093986,0.020192898498942905,0.00040819318986490255
trx,2020-02-12,0.02082432,0.02214832,0.021547557191283297,0.00036715586630817415
trx,2020-02-13,0.0209668,0.02347323,0.022285401127819553,0.0005562689558821139
trx,2020-02-14,0.02189372,0.02449631,0.023441962216624687,0.0006432288662677831
trx,2020-02-15,0.02175483,0.0243308,0.02339529413793105,0.0008470946592218549
trx,2020-02-16,0.01914926,0.0227931,0.021435254635294092,0.0010574437159109025
trx,2020-02-17,0.0188043,0.0208387,0.019691568973105155,0.0003972866286481505
trx,2020-02-18,0.01905521,0.02114787,0.0201403938974359,0.0004957270365833245
trx,2020-02-19,0.01869293,0.02103379,0.020458587249999986,0.0003908968659530747
trx,2020-02-20,0.0179769,0.01914129,0.018514346969696966,0.0002867119124580717
trx,2020-02-21,0.01826499,0.01885882,0.018555577512195137,0.00013908954507765219
trx,2020-02-22,0.01817375,0.01868996,0.018414691225490224,0.00010583728861437771
trx,2020-02-23,0.01839277,0.01931344,0.01903237614250615,0.0002743646589901941
trx,2020-02-24,0.01781873,0.01963589,0.018834287127659572,0.0004567716529562752
trx,2020-02-25,0.01730663,0.01838492,0.017899337106741568,0.00031452861571786125
trx,2020-02-26,0.01468217,0.01761706,0.015926166005586603,0.0006898148975468902
trx,2020-02-27,0.01476916,0.01588932,0.015451556118980168,0.00022734068505058923
trx,2020-02-28,0.01475431,0.01571008,0.015252981631016049,0.0002315083755885725
trx,2020-02-29,0.01507504,0.01570251,0.015350606648501366,0.00016222299271056483
trx,2020-03-01,0.01468958,0.0154735,0.015104479541778978,0.00017795700659660734
trx,2020-03-02,0.01485896,0.01589413,0.01536778507978723,0.00029888548013695047
trx,2020-03-03,0.01525306,0.01578901,0.015507133505434789,0.00011512312066608121
trx,2020-03-04,0.01536053,0.0157698,0.015553906835820894,0.00008381338585153611
trx,2020-03-05,0.01576204,0.01633795,0.016153632931034476,0.00011142218426433909
trx,2020-03-06,0.01583341,0.01632534,0.0160556756476684,0.00011774130811883361
trx,2020-03-07,0.01494886,0.01623914,0.015863729065934067,0.00036905601401324937
trx,2020-03-08,0.01352325,0.01523361,0.014536155835411468,0.00044728459286546906
trx,2020-03-09,0.0124362,0.01370246,0.012932435164835165,0.00023008923202576232
trx,2020-03-10,0.01293554,0.01348924,0.013221036836158195,0.00015028887856181617
trx,2020-03-11,0.01259315,0.01348161,0.013146097865168528,0.0001979482686278042
trx,2020-03-12,0.00892661,0.01325432,0.010887672753623193,0.0015740298824368957
trx,2020-03-13,0.00646736,0.00963348,0.00865707222222222,0.0005646680192640902
trx,2020-03-14,0.00884709,0.00943656,0.00913140604166667,0.00010811985691092187
trx,2020-03-15,0.0086396,0.00971158,0.00899019182561308,0.00016563324822936598
trx,2020-03-16,0.00776513,0.00928472,0.00860515127596439,0.0003910886669527102
trx,2020-03-17,0.00842673,0.00932847,0.009053172122093028,0.00019371618401035017
trx,2020-03-18,0.00880022,0.0093184,0.00911334726190476,0.00013410975639068887
trx,2020-03-19,0.00913673,0.0113164,0.010026739406528195,0.000664030202378975
trx,2020-03-20,0.00986234,0.01187432,0.01099080828080229,0.00039815285327241413
trx,2020-03-21,0.01001018,0.01076661,0.010417545326460487,0.00015369098682446747
trx,2020-03-22,0.00964438,0.01077082,0.010285837348703161,0.0003308827670526926
trx,2020-03-23,0.00957314,0.01064546,0.010027793870967746,0.00031562441508340886
trx,2020-03-24,0.01032866,0.01071845,0.010546401057142853,0.00007771323140713962
trx,2020-03-25,0.01027962,0.01086295,0.010497413036211703,0.00012563422901744987
trx,2020-03-26,0.01035352,0.01069846,0.010500079675675678,0.00007159498924337891
trx,2020-03-27,0.01038014,0.01093683,0.010612446233766231,0.00014551458028467214
trx,2020-03-28,0.00966715,0.01047083,0.00995397608391608,0.00015067860239937117
trx,2020-03-29,0.00968258,0.01022081,0.009996276666666672,0.00011596020432953544
trx,2020-03-30,0.00960894,0.01065333,0.010163393512880559,0.00030812290313733426
trx,2020-03-31,0.01032422,0.0106414,0.010486728261904759,0.000063972708791127
trx,2020-04-01,0.01018175,0.01060791,0.010391820649350647,0.00010564970580887115
trx,2020-04-02,0.01039625,0.01142166,0.010789254766584773,0.00022835597752442658
trx,2020-04-03,0.01083825,0.01123617,0.011009026365591408,0.00008363429665839234
trx,2020-04-04,0.01084129,0.01124726,0.01098707183189655,0.00006733012883237185
trx,2020-04-05,0.01093125,0.01162154,0.011180789719827588,0.00023611821263526105
trx,2020-04-06,0.01140557,0.01253882,0.012038611810344818,0.000298961878257132
trx,2020-04-07,0.01213135,0.01291201,0.012596939484978552,0.00014201705990639308
trx,2020-04-08,0.01210111,0.01264323,0.01243737238095239,0.0001472413502481657
trx,2020-04-09,0.01217451,0.01263487,0.012437125529157673,0.00012204012285776636
trx,2020-04-10,0.01104113,0.01237714,0.011622641614349777,0.0003982514724196107
trx,2020-04-11,0.01123554,0.01168423,0.011500625611814341,0.00010752085097237393
trx,2020-04-12,0.01128465,0.01205222,0.011562649028077764,0.00022606077466571996
trx,2020-04-13,0.01109511,0.01193915,0.011345099182795698,0.0001743911708089236
trx,2020-04-14,0.01131264,0.01166782,0.011511810950323973,0.00007566164680867761
trx,2020-04-15,0.01123254,0.01153549,0.011370193986928094,0.00007288448222975609
xlm,2019-04-07,0.11183729874275,0.11536564266232,0.11397653470024137,0.0008764889413364276
xlm,2019-04-08,0.11212728667669,0.12104853432368,0.1165482809152897,0.001983024265375941
xlm,2019-04-09,0.11033014540262,0.11771523504583,0.11277500272168536,0.0018771902140057727
xlm,2019-04-10,0.11022156280156,0.11436475523572,0.11175615268251525,0.0009006302619810743
xlm,2019-04-11,0.09396615,0.11220889569222,0.10524815509654208,0.003604027642125344
xlm,2019-04-12,0.09814546,0.10368447,0.10111740530249973,0.0012390281920592254
xlm,2019-04-13,0.1002451471781,0.10335710925655,0.10177932628744618,0.000638408978794385
xlm,2019-04-14,0.10064009809709,0.10957517784537,0.10187301328270779,0.0009516805662396454
xlm,2019-04-15,0.099013869894418,0.10568297757313,0.103221615923116,0.0016193528743220587
xlm,2019-04-16,0.098319886012447,0.10365615836888,0.10035565233322542,0.0011144615431977437
xlm,2019-04-17,0.10109190091104,0.10338984016938,0.10211891435872747,0.00046492123924644007
xlm,2019-04-18,0.10244823495043,0.10551080732322,0.1041947751965353,0.0006597573929590517
xlm,2019-04-19,0.10174513,0.10512849,0.10293822417355374,0.0006790710511757637
xlm,2019-04-20,0.10171011,0.10434327,0.10317148958506227,0.0005281938496476876
xlm,2019-04-21,0.09755607,0.1030631,0.10052725551440335,0.0017994490247020718
xlm,2019-04-22,0.09789848,0.10196001,0.10030582524229072,0.0009500281627433807
xlm,2019-04-23,0.09935423,0.10191876,0.10070343264705892,0.0006371896952461298
xlm,2019-04-24,0.08974945,0.09955731,0.09407681191666668,0.002794435076037368
xlm,2019-04-25,0.0916207,0.09491583,0.09316080369294606,0.0009850017191779246
xlm,2019-04-26,0.08724254,0.09319927,0.08898522116666673,0.0006849302573257435
xlm,2019-04-27,0.08816521,0.0905826,0.08924822108333338,0.0005710493603727768
xlm,2019-04-28,0.08735236,0.09076994,0.08930295088235293,0.0008336953055239156
xlm,2019-04-29,0.08532845,0.08916275,0.08731843837500006,0.0010583125204664985
xlm,2019-04-30,0.08458707,0.08861963,0.08671417775933618,0.0012758905516351124
xlm,2019-05-01,0.08828454,0.09062007,0.08966550858333337,0.00043238625982118935
xlm,2019-05-02,0.08932563,0.09065896,0.08987893304347824,0.0002526175813313324
xlm,2019-05-03,0.08894764,0.09265108,0.09065449812500005,0.0010142077534350106
xlm,2019-05-04,0.08717332,0.09273292,0.08976964662337665,0.0013177362104373003
xlm,2019-05-05,0.08681922,0.09000494,0.08791810512953366,0.0007348218894921486
xlm,2019-05-06,0.08490239,0.09059056,0.08667541510460251,0.0011602357881646164
xlm,2019-05-07,0.08509816,0.08867317,0.08717938545833323,0.0009480872031981705
xlm,2019-05-08,0.08287785,0.08573966,0.08358070245833339,0.0005287082321022737
xlm,2019-05-09,0.0784013,0.08557225,0.08216595595833333,0.001859256076427478
xlm,2019-05-10,0.07868578,0.08281662,0.0813650052916666,0.0010184421200972761
xlm,2019-05-11,0.08193402,0.09218343,0.08652498654166665,0.003026810763837236
xlm,2019-05-12,0.08517782,0.09501992,0.08961852711934154,0.002316633728871299
xlm,2019-05-13,0.08733779,0.09160742,0.08931543758474578,0.0009215072991087232
xlm,2019-05-14,0.08784318,0.10342305,0.09712273316666663,0.0039003256978329204
xlm,2019-05-15,0.09800473,0.11516779,0.10825634170731702,0.003950552095488331
xlm,2019-05-16,0.11493849,0.14183191,0.12850677286307055,0.005708279054317449
xlm,2019-05-17,0.10634373,0.12590076,0.11258848088495574,0.005444381589575856
xlm,2019-05-18,0.11275049,0.12572619,0.118853245625,0.0023422647864281385
xlm,2019-05-19,0.11689408,0.12843671,0.12398307183333324,0.002858462037502732
xlm,2019-05-20,0.11729367,0.12963199,0.12174184971193415,0.0027251449965882374
xlm,2019-05-21,0.11842682,0.12216782,0.12021513662393149,0.0007926023256381385
xlm,2019-05-22,0.11052765,0.12194929,0.11827628812500003,0.0023090574928655507
xlm,2019-05-23,0.10621448,0.1123213,0.10970183242677832,0.0013698928754718774
xlm,2019-05-24,0.10915439,0.11517461,0.11293561773480665,0.0015365951918966789
xlm,2019-05-25,0.11131284,0.1142992,0.11262620124688281,0.0007614751304901992
xlm,2019-05-26,0.10906765,0.11925443,0.11123356508728181,0.0018334929309855943
xlm,2019-05-27,0.11779691,0.12672511,0.1197128660651628,0.0016369550256272116
xlm,2019-05-28,0.11800043,0.12501376,0.12123040237499991,0.0018132221508698615
xlm,2019-05-29,0.11655596,0.12474044,0.12169729458128066,0.002179748464394634
xlm,2019-05-30,0.1126121,0.12916701,0.12428547399503723,0.0030949625071768445
xlm,2019-05-31,0.11251732,0.11841304,0.11591195433249364,0.0011711302561118755
xlm,2019-06-01,0.11559583,0.12016763,0.11833011625316447,0.0010022662623606865
xlm,2019-06-02,0.11877212,0.12311045,0.121172717377451,0.0011659085525862539
xlm,2019-06-03,0.11677869,0.12472748,0.12040186396984921,0.002011652543272841
xlm,2019-06-04,0.10543575,0.1180907,0.1106891130867347,0.0026417279334059085
xlm,2019-06-05,0.10495107,0.11166264,0.10922799733830856,0.0012820169069212687
xlm,2019-06-06,0.10537843,0.10980242,0.1084922393638677,0.0009813506221770197
xlm,2019-06-07,0.10913816,0.11507799,0.1123996900248755,0.0013158456277916385
xlm,2019-06-08,0.10835615,0.11354935,0.11141611462311561,0.0013171432038155833
xlm,2019-06-09,0.10479531,0.11050618,0.10830189223918582,0.0016963019323256374
xlm,2019-06-10,0.10367406,0.10984462,0.10701054134663344,0.0018876698980928581
xlm,2019-06-11,0.10545508,0.10973697,0.10768141336111116,0.001145076402032532
xlm,2019-06-12,0.10724894,0.11246689,0.1100414980747127,0.0016457092640611928
xlm,2019-06-13,0.11089777,0.11302021,0.11201294101781174,0.0004543406133048171
xlm,2019-06-14,0.10773029,0.11132561,0.10960124457070704,0.000778678808196223
xlm,2019-06-15,0.10998845,0.11340748,0.1116800468956743,0.0006489996081776818
xlm,2019-06-16,0.11202579,0.11713655,0.11410345844221102,0.0010955537032639239
xlm,2019-06-17,0.1138642,0.11675399,0.11494494775252521,0.0005193389121848465
xlm,2019-06-18,0.11039254,0.11684371,0.11346758548717943,0.0018556827790552368
xlm,2019-06-19,0.10991583,0.11257283,0.11120354754342432,0.0007209540004624439
xlm,2019-06-20,0.10750964,0.11086431,0.10902810450381686,0.0010376372765912793
xlm,2019-06-21,0.10739072,0.11009966,0.10886610484848491,0.0007153885762450676
xlm,2019-06-22,0.107584,0.1164477,0.11135342086075949,0.0021310354015868934
xlm,2019-06-23,0.11207268,0.11657189,0.11434097528678298,0.0009657039255782679
xlm,2019-06-24,0.11044171,0.11460369,0.11211971265306114,0.0007663013276424217
xlm,2019-06-25,0.10856282,0.11317666,0.11126004032828281,0.0013694436317802287
xlm,2019-06-26,0.10634407,0.11704798,0.11195732183879098,0.002276293963964729
xlm,2019-06-27,0.09427953,0.10968934,0.10148536846153847,0.004418836848207416
xlm,2019-06-28,0.09593131,0.0991439,0.0975054047665848,0.0006280033459400651
xlm,2019-06-29,0.09412892,0.10330244,0.09698089764851481,0.0018621235536586146
xlm,2019-06-30,0.09267748,0.10195922,0.09769853697969548,0.0024365016810546803
xlm,2019-07-01,0.09015851,0.09722063,0.09396197579999997,0.001833035365924901
xlm,2019-07-02,0.08903136,0.09444487,0.09142359823232328,0.0012206663183371037
xlm,2019-07-03,0.09057153,0.09325813,0.09211677538653361,0.0004866590360534612
xlm,2019-07-04,0.09020802,0.09385065,0.09190076898263026,0.0009195350464573054
xlm,2019-07-05,0.08837187,0.09097852,0.08975246553884714,0.000564519914262683
xlm,2019-07-06,0.08885287,0.09356832,0.09109314057788943,0.001138990696489182
xlm,2019-07-07,0.09104608,0.09410352,0.09218745905852413,0.0008332767243358826
xlm,2019-07-08,0.09207149,0.09407376,0.09306513055696206,0.0004071221866453814
xlm,2019-07-09,0.08977253,0.09455982,0.09199902443324934,0.0013151287675066275
xlm,2019-07-10,0.08337741,0.09139541,0.08782730729797977,0.00252752004219623
xlm,2019-07-11,0.07719326,0.08547445,0.08106531139650881,0.0021226405721032314
xlm,2019-07-12,0.0778209,0.08879409,0.08363302366834177,0.003907708634223279
xlm,2019-07-13,0.0825648,0.08907471,0.085443390375,0.001715184823724887
xlm,2019-07-14,0.07739689,0.08590155,0.08204145070351763,0.0028209707285813093
xlm,2019-07-15,0.07470013,0.08113475,0.07703125333333337,0.0012345134838279708
xlm,2019-07-16,0.07048888,0.07837548,0.07516191907268165,0.0020737160791127573
xlm,2019-07-17,0.06867904,0.07614861,0.07173429950248758,0.0015099248234030423
xlm,2019-07-18,0.07219035,0.08121166,0.07561927546599484,0.0025137152284284863
xlm,2019-07-19,0.0768494,0.08331279,0.07921232685230017,0.0011319523333521494
xlm,2019-07-20,0.08115978,0.08575821,0.08290268844783719,0.001076566885865603
xlm,2019-07-21,0.07960102,0.08589359,0.08198832228287833,0.0014257365892769555
xlm,2019-07-22,0.07780035,0.08188242,0.08033945228205132,0.0013646791061932037
xlm,2019-07-23,0.07536715,0.07984899,0.07774377850374062,0.0010206795755553259
xlm,2019-07-24,0.0713324,0.07800892,0.07415734206030153,0.0015933017168628227
xlm,2019-07-25,0.07291206,0.07918274,0.07690763222222219,0.0015667916141261441
xlm,2019-07-26,0.07518048,0.07986874,0.07698036567839191,0.0011382665793972532
xlm,2019-07-27,0.07448822,0.07926476,0.07712946366834171,0.0014950676066793308
xlm,2019-07-28,0.07212711,0.07686977,0.07535972959390864,0.0009834559291945187
xlm,2019-07-29,0.07315109,0.07635511,0.07508312524173026,0.0005876095443426597
xlm,2019-07-30,0.07364686,0.07571477,0.07455397861460959,0.0003721175027991997
xlm,2019-07-31,0.07442412,0.07616576,0.07520974803571426,0.0003292211671567352
xlm,2019-08-01,0.07410135,0.07606799,0.07521815061224492,0.00046435077487900746
xlm,2019-08-02,0.07363184,0.07513292,0.07458793287179488,0.00033055390289624034
xlm,2019-08-03,0.07363562,0.07458263,0.07405312120906801,0.00018439001685808935
xlm,2019-08-04,0.07290501,0.0741687,0.0736096373670886,0.00030992038914493897
xlm,2019-08-05,0.07314795,0.07464118,0.07382436286445009,0.0003253114499341938
xlm,2019-08-06,0.06943586,0.07363152,0.07200300703797469,0.0007572151715035074
xlm,2019-08-07,0.06874115,0.07097343,0.07020164829081635,0.00043399678903861415
xlm,2019-08-08,0.06839752,0.07037935,0.06921728957070708,0.0004764921325784279
xlm,2019-08-09,0.06512712,0.06908682,0.06717050572538863,0.001295786627378482
xlm,2019-08-10,0.06288354,0.06659634,0.06525806938931303,0.0009623470999283923
xlm,2019-08-11,0.06399253,0.0702369,0.06683168769423556,0.0016000876113321195
xlm,2019-08-12,0.06611522,0.06963919,0.06797568850632914,0.0008259590394061609
xlm,2019-08-13,0.06633141,0.06820372,0.06757862089775567,0.00041543160380871235
xlm,2019-08-14,0.06257944,0.06750306,0.0655743709921671,0.0013181431025321036
xlm,2019-08-15,0.0608099,0.06426351,0.06262935872817962,0.0006819463652103342
xlm,2019-08-16,0.0606917,0.06412692,0.06235178135338342,0.0007492906558696616
xlm,2019-08-17,0.0602128,0.06260876,0.0617694787468671,0.0005485295879454027
xlm,2019-08-18,0.05905835,0.06396826,0.061926428740359876,0.0012681846456718898
xlm,2019-08-19,0.06208874,0.06440878,0.06327990505263156,0.0005309570632856403
xlm,2019-08-20,0.062081,0.06446027,0.06323964209595957,0.00047308804766648044
xlm,2019-08-21,0.060486,0.063175,0.06160104580152669,0.0007394821982754845
xlm,2019-08-22,0.058614,0.062723,0.060794694029850736,0.0009312658070589698
xlm,2019-08-23,0.059564,0.062231,0.060803709595959585,0.0007353319624213415
xlm,2019-08-24,0.059885,0.061875,0.06109148205128201,0.00039880006357005806
xlm,2019-08-25,0.059816,0.064601,0.06188400757575758,0.001397844553735236
xlm,2019-08-26,0.060445,0.065457,0.06307572151898733,0.0011571819035447032
xlm,2019-08-27,0.061141,0.064694,0.06276131701030926,0.0008764882130689638
xlm,2019-08-28,0.058647,0.064595,0.0616642871794872,0.0014445073313584945
xlm,2019-08-29,0.054645,0.059752,0.05705643511450379,0.0012017342669385733
xlm,2019-08-30,0.055795,0.05765,0.05688178571428576,0.0004264954661576853
xlm,2019-08-31,0.056002,0.056955,0.05657830555555555,0.00017601216690453348
xlm,2019-09-01,0.055827,0.057595,0.056636071960297775,0.00046530460396855354
xlm,2019-09-02,0.055997,0.058104,0.056623601522842584,0.00047023982551482686
xlm,2019-09-03,0.056977,0.058406,0.0575363341836735,0.00021116610894310168
xlm,2019-09-04,0.055808,0.057903,0.05659059649122808,0.0004946439747354385
xlm,2019-09-05,0.053963,0.056665,0.05529718639798493,0.0006236733995741767
xlm,2019-09-06,0.05242,0.055382,0.0546085594936709,0.000698437292477869
xlm,2019-09-07,0.052355,0.054917,0.05360305000000004,0.0006674358339945336
xlm,2019-09-08,0.051858,0.055771,0.054031501265822804,0.0008868784009658145
xlm,2019-09-09,0.052589,0.055875,0.054200416243654764,0.0006120087001638473
xlm,2019-09-10,0.051429,0.055149,0.05342901025641026,0.0008491882971387241
xlm,2019-09-11,0.051091,0.054844,0.053203168765743054,0.0008627613183406676
xlm,2019-09-12,0.05188,0.054376,0.05330328797468356,0.0007364240935436535
xlm,2019-09-13,0.050389,0.052696,0.051782910404624245,0.00046555414250409795
xlm,2019-09-14,0.050821,0.052637,0.05168099234693876,0.00040553436961796523
xlm,2019-09-15,0.05086,0.052469,0.05195896192893406,0.0003755748028831856
xlm,2019-09-16,0.052162,0.053615,0.05296269035532995,0.0002806157308208806
xlm,2019-09-17,0.052895,0.058555,0.05421380512820516,0.0016158256087593181
xlm,2019-09-18,0.055732,0.07652,0.06331102493765589,0.005315980350477233
