Index,Date,Open,Close,High,Low,Volume,Change,ChangePercent
DAX,"2017-11-27 00:00:00",13036.740234,13000.200195,13117.759766,12989.370117,64100100,36.54004,0.28
DAX,"2017-11-28 00:00:00",13008.94043,13059.530273,13071.009766,12966.379883,66115200,-50.58984,-0.389
DAX,"2017-11-29 00:00:00",13153.740234,13061.870117,13196.150391,13037.339844,93296900,91.87012,0.698
DAX,"2017-11-30 00:00:00",13060.55957,13023.980469,13177.570313,13023.980469,126013900,36.5791,0.28
DAX,"2017-12-01 00:00:00",13044.150391,12861.490234,13064.290039,12810.129883,114375600,182.66016,1.4
DAX,"2017-12-04 00:00:00",13038.769531,13058.549805,13117.75,12974.320313,85813900,-19.78027,-0.152
DAX,"2017-12-05 00:00:00",13056.820313,13048.540039,13094.379883,12960.589844,81417900,8.28027,0.063
DAX,"2017-12-06 00:00:00",12897.429688,12998.849609,13033.75,12864.679688,84631500,-101.41992,-0.786
DAX,"2017-12-07 00:00:00",13026.299805,13045.150391,13083.080078,12989,76453600,-18.85059,-0.145
DAX,"2017-12-08 00:00:00",13146.820313,13153.700195,13240.919922,13136.780273,104081300,-6.87988,-0.052
DAX,"2017-12-11 00:00:00",13181.849609,13123.650391,13192.419922,13112.820313,71491100,58.19922,0.442
DAX,"2017-12-12 00:00:00",13131.410156,13183.530273,13183.830078,13079.860352,76497200,-52.12012,-0.397
DAX,"2017-12-13 00:00:00",13148.519531,13125.639648,13188.070313,13120.400391,119136800,22.87988,0.174
DAX,"2017-12-14 00:00:00",13107.110352,13068.080078,13159.480469,13011.969727,121549300,39.03027,0.298
DAX,"2017-12-15 00:00:00",13027.839844,13103.55957,13109.129883,13008.070313,183649900,-75.71973,-0.581
DAX,"2017-12-18 00:00:00",13211.629883,13312.299805,13331.950195,13206.120117,93660800,-100.66992,-0.762
DAX,"2017-12-19 00:00:00",13314.730469,13215.790039,13338.910156,13213.19043,73881500,98.94043,0.743
DAX,"2017-12-20 00:00:00",13244.269531,13069.169922,13252.669922,13026.110352,79842200,175.09961,1.322
DAX,"2017-12-21 00:00:00",13065.790039,13109.740234,13137.709961,13013.629883,70360200,-43.9502,-0.336
DAX,"2017-12-22 00:00:00",13076.759766,13072.790039,13108.55957,13059.870117,52876700,3.96973,0.03
DAX,"2017-12-27 00:00:00",13070.19043,13070.019531,13128.740234,13020.429688,44677000,0.1709,0.001
DAX,"2017-12-28 00:00:00",13065.459961,12979.94043,13069.400391,12965.280273,43152100,85.51953,0.655
DAX,"2017-12-29 00:00:00",12980.089844,12917.639648,12980.740234,12911.730469,42169200,62.4502,0.481
DAX,"2018-01-02 00:00:00",12897.69043,12871.389648,12924.160156,12745.150391,86049300,26.30078,0.204
DAX,"2018-01-03 00:00:00",12916.179688,12978.209961,13023.589844,12893.049805,84809300,-62.03027,-0.48
DAX,"2018-01-04 00:00:00",13065.980469,13167.889648,13208.349609,13062.669922,101199400,-101.90918,-0.78
DAX,"2018-01-05 00:00:00",13219.110352,13319.639648,13332.799805,13219.110352,112555000,-100.5293,-0.76
DAX,"2018-01-08 00:00:00",13399.620117,13367.780273,13407.820313,13334.160156,95005300,31.83984,0.238
DAX,"2018-01-09 00:00:00",13383.259766,13385.589844,13425.019531,13361.219727,94770400,-2.33008,-0.017
DAX,"2018-01-10 00:00:00",13355.280273,13281.339844,13377.879883,13227.570313,120334900,73.94043,0.554
DAX,"2018-01-11 00:00:00",13281.200195,13202.900391,13298.650391,13151.839844,110577300,78.2998,0.59
DAX,"2018-01-12 00:00:00",13241.280273,13245.030273,13265.139648,13168.009766,87893300,-3.75,-0.028
DAX,"2018-01-15 00:00:00",13244.370117,13200.509766,13250.370117,13173.709961,58326200,43.86035,0.331
DAX,"2018-01-16 00:00:00",13228.599609,13246.330078,13351.089844,13196.55957,85801600,-17.73047,-0.134
DAX,"2018-01-17 00:00:00",13200.919922,13183.959961,13251.44043,13137.509766,88144100,16.95996,0.128
DAX,"2018-01-18 00:00:00",13250.25,13281.429688,13293.290039,13201.339844,89644100,-31.17969,-0.235
DAX,"2018-01-19 00:00:00",13297.740234,13434.450195,13445.469727,13294.80957,108147200,-136.70996,-1.028
DAX,"2018-01-22 00:00:00",13435.139648,13463.69043,13470.049805,13410.959961,95295700,-28.55078,-0.213
DAX,"2018-01-23 00:00:00",13577.139648,13559.599609,13596.889648,13517.80957,97239000,17.54004,0.129
DAX,"2018-01-24 00:00:00",13572.709961,13414.740234,13576.839844,13414.740234,105385100,157.96973,1.164
DAX,"2018-01-25 00:00:00",13374.379883,13298.360352,13443.360352,13222.469727,106119200,76.01953,0.568
DAX,"2018-01-26 00:00:00",13297.509766,13340.169922,13348.69043,13268.30957,75829200,-42.66016,-0.321
DAX,"2018-01-29 00:00:00",13358.900391,13324.480469,13370.019531,13274.839844,78822500,34.41992,0.258
DAX,"2018-01-30 00:00:00",13223.969727,13197.709961,13309.860352,13171.910156,115152700,26.25977,0.199
DAX,"2018-01-31 00:00:00",13210.759766,13189.480469,13268.410156,13159.349609,111852500,21.2793,0.161
DAX,"2018-02-01 00:00:00",13235.150391,13003.900391,13301.410156,12971.780273,122880100,231.25,1.747
DAX,"2018-02-02 00:00:00",12954.589844,12785.160156,12954.589844,12782.070313,140869300,169.42969,1.308
DAX,"2018-02-05 00:00:00",12687.790039,12687.490234,12752.599609,12622.44043,113937900,0.2998,0.002
DAX,"2018-02-06 00:00:00",12232.860352,12392.660156,12550.160156,12232.860352,204856800,-159.7998,-1.306
DAX,"2018-02-07 00:00:00",12478.679688,12590.429688,12651.280273,12414.839844,153471100,-111.75,-0.896
DAX,"2018-02-08 00:00:00",12506.179688,12260.290039,12541.320313,12187.450195,153991900,245.88965,1.966
DAX,"2018-02-09 00:00:00",12263.099609,12107.480469,12296.179688,12003.360352,175812900,155.61914,1.269
DAX,"2018-02-12 00:00:00",12238.629883,12282.769531,12379.160156,12222.339844,120024900,-44.13965,-0.361
DAX,"2018-02-13 00:00:00",12282.759766,12196.5,12300.629883,12196.219727,94601100,86.25977,0.702
DAX,"2018-02-14 00:00:00",12294.849609,12339.160156,12393.709961,12075.209961,130713000,-44.31055,-0.36
DAX,"2018-02-15 00:00:00",12425.450195,12346.169922,12479.969727,12275.040039,111934900,79.28027,0.638
DAX,"2018-02-16 00:00:00",12408.480469,12451.959961,12484.120117,12368.709961,104230500,-43.47949,-0.35
DAX,"2018-02-19 00:00:00",12495.070313,12385.599609,12505.490234,12361.860352,66917000,109.4707,0.876
DAX,"2018-02-20 00:00:00",12403.629883,12487.900391,12496.099609,12333.790039,87127600,-84.27051,-0.679
DAX,"2018-02-21 00:00:00",12457.219727,12470.490234,12474.370117,12372.259766,83382600,-13.27051,-0.107
DAX,"2018-02-22 00:00:00",12358.820313,12461.910156,12497.709961,12283.700195,104173000,-103.08984,-0.834
DAX,"2018-02-23 00:00:00",12491.769531,12483.790039,12513.320313,12431.94043,97926500,7.97949,0.064
DAX,"2018-02-26 00:00:00",12566.049805,12527.040039,12601.459961,12484.589844,78303000,39.00977,0.31
DAX,"2018-02-27 00:00:00",12573.650391,12490.730469,12577.55957,12436.129883,89864600,82.91992,0.659
DAX,"2018-02-28 00:00:00",12427.459961,12435.849609,12516.919922,12417.959961,93391300,-8.38965,-0.068
DAX,"2018-03-01 00:00:00",12386.400391,12190.94043,12387.879883,12143.139648,113680600,195.45996,1.578
DAX,"2018-03-02 00:00:00",12051.889648,11913.709961,12081.400391,11877.660156,120480800,138.17969,1.147
DAX,"2018-03-05 00:00:00",11831.570313,12090.870117,12110.179688,11830.980469,109920600,-259.2998,-2.192
DAX,"2018-03-06 00:00:00",12229.290039,12113.870117,12259.580078,12110.339844,104517000,115.41992,0.944
DAX,"2018-03-07 00:00:00",12060.089844,12245.360352,12275.69043,12020.610352,92920300,-185.27051,-1.536
DAX,"2018-03-08 00:00:00",12237.94043,12355.570313,12382.69043,12177.120117,97759800,-117.62988,-0.961
DAX,"2018-03-09 00:00:00",12331.639648,12346.679688,12407.980469,12284.570313,96109700,-15.04004,-0.122
DAX,"2018-03-12 00:00:00",12453.299805,12418.389648,12454.959961,12361.009766,136801400,34.91016,0.28
DAX,"2018-03-13 00:00:00",12425.69043,12221.030273,12459.900391,12162.469727,131887900,204.66016,1.647
DAX,"2018-03-14 00:00:00",12212.490234,12237.740234,12322.889648,12202.759766,104202200,-25.25,-0.207
DAX,"2018-03-15 00:00:00",12284.139648,12345.55957,12378.389648,12239.959961,106658200,-61.41992,-0.5
DAX,"2018-03-16 00:00:00",12345.55957,12389.580078,12454.019531,12337.620117,212840100,-44.02051,-0.357
DAX,"2018-03-19 00:00:00",12346.509766,12217.019531,12369.769531,12183.790039,97309700,129.49023,1.049
DAX,"2018-03-20 00:00:00",12261.19043,12307.330078,12320,12191.549805,72907500,-46.13965,-0.376
DAX,"2018-03-21 00:00:00",12336.759766,12309.150391,12344.089844,12250.370117,108917200,27.60938,0.224
DAX,"2018-03-22 00:00:00",12187.730469,12100.080078,12267.169922,12009.5,138428600,87.65039,0.719
DAX,"2018-03-23 00:00:00",11995.509766,11886.30957,12001.780273,11818.700195,145617800,109.2002,0.91
DAX,"2018-03-26 00:00:00",11919.639648,11787.259766,11984.5,11726.620117,99857900,132.37988,1.111
DAX,"2018-03-27 00:00:00",11996.349609,11970.830078,12042.780273,11927.910156,98677800,25.51953,0.213
DAX,"2018-03-28 00:00:00",11868.080078,11940.709961,11961.160156,11770.400391,113396700,-72.62988,-0.612
DAX,"2018-03-29 00:00:00",11956.339844,12096.730469,12151.30957,11942.280273,111589200,-140.39063,-1.174
DAX,"2018-04-03 00:00:00",11997.469727,12002.450195,12069.480469,11913.620117,95226700,-4.98047,-0.042
DAX,"2018-04-04 00:00:00",12000.469727,11957.900391,12011.120117,11792.349609,107305000,42.56934,0.355
DAX,"2018-04-05 00:00:00",12153.610352,12305.19043,12322.370117,12135.639648,109092300,-151.58008,-1.247
DAX,"2018-04-06 00:00:00",12242.94043,12241.269531,12290.030273,12202.049805,87009100,1.6709,0.014
DAX,"2018-04-09 00:00:00",12311.019531,12261.75,12371.110352,12205.389648,77287300,49.26953,0.4
DAX,"2018-04-10 00:00:00",12389.900391,12397.320313,12428.900391,12334.950195,99355700,-7.41992,-0.06
DAX,"2018-04-11 00:00:00",12372.070313,12293.969727,12381.530273,12256.589844,98812700,78.10059,0.631
DAX,"2018-04-12 00:00:00",12282.389648,12415.009766,12434.240234,12263.700195,82053600,-132.62012,-1.08
DAX,"2018-04-13 00:00:00",12461.30957,12442.400391,12523.969727,12411.650391,76693800,18.90918,0.152
DAX,"2018-04-16 00:00:00",12478.990234,12391.410156,12487.040039,12375.629883,62656800,87.58008,0.702
DAX,"2018-04-17 00:00:00",12443.200195,12585.570313,12614.25,12417.259766,85350700,-142.37012,-1.144
DAX,"2018-04-18 00:00:00",12597.580078,12590.830078,12640.25,12548.450195,83029000,6.75,0.054
DAX,"2018-04-19 00:00:00",12595.610352,12567.419922,12595.610352,12534.629883,70668500,28.19043,0.224
DAX,"2018-04-20 00:00:00",12555.959961,12540.5,12585.370117,12490.769531,111680200,15.45996,0.123
DAX,"2018-04-23 00:00:00",12538.160156,12572.389648,12588.230469,12466.469727,78154600,-34.22949,-0.273
DAX,"2018-04-24 00:00:00",12602.410156,12550.820313,12647.160156,12481.299805,106073600,51.58984,0.409
DAX,"2018-04-25 00:00:00",12456.820313,12422.299805,12484.780273,12312.269531,108576800,34.52051,0.277
DAX,"2018-04-26 00:00:00",12395.900391,12500.469727,12503.219727,12383.950195,119856800,-104.56934,-0.844
DAX,"2018-04-27 00:00:00",12572.719727,12580.870117,12627.709961,12518.030273,0,-8.15039,-0.065
DAX,"2018-04-30 00:00:00",12606.269531,12612.110352,12622.929688,12563.740234,96521000,-5.84082,-0.046
DAX,"2018-05-02 00:00:00",12610.780273,12802.25,12827.540039,12605.379883,110911800,-191.46973,-1.518
DAX,"2018-05-03 00:00:00",12775.660156,12690.150391,12798.160156,12665.330078,98817100,85.50977,0.669
DAX,"2018-05-04 00:00:00",12733.19043,12819.599609,12819.599609,12707.860352,99070000,-86.40918,-0.679
DAX,"2018-05-07 00:00:00",12827.429688,12948.139648,12961.049805,12813.549805,64800000,-120.70996,-0.941
DAX,"2018-05-08 00:00:00",12924.230469,12912.209961,12933.669922,12855.089844,95587900,12.02051,0.093
DAX,"2018-05-09 00:00:00",12917.820313,12943.05957,12962.519531,12890.379883,102677600,-25.23926,-0.195
DAX,"2018-05-10 00:00:00",12975.089844,13022.870117,13034.209961,12928.509766,72155400,-47.78027,-0.368
DAX,"2018-05-11 00:00:00",13023,13001.240234,13033.299805,12964,83673800,21.75977,0.167
DAX,"2018-05-14 00:00:00",13009.830078,12977.709961,13015.099609,12927.240234,77168000,32.12012,0.247
DAX,"2018-05-15 00:00:00",12947.969727,12970.040039,13006.339844,12918.290039,106592400,-22.07031,-0.17
DAX,"2018-05-16 00:00:00",12983.490234,12996.330078,13030.759766,12960.530273,104171700,-12.83984,-0.099
DAX,"2018-05-17 00:00:00",12985.139648,13114.610352,13114.629883,12981.889648,92016400,-129.4707,-0.997
DAX,"2018-05-18 00:00:00",13115.629883,13077.719727,13133.19043,13051.129883,124262900,37.91016,0.289
DAX,"2018-05-22 00:00:00",13132.55957,13169.919922,13204.30957,13061.769531,109116500,-37.36035,-0.284
DAX,"2018-05-23 00:00:00",13138.830078,12976.839844,13148.049805,12929.900391,105439100,161.99023,1.233
DAX,"2018-05-24 00:00:00",12955.94043,12855.089844,13006.44043,12801.820313,143763000,100.85059,0.778
DAX,"2018-05-25 00:00:00",12917.150391,12938.009766,13002.469727,12852.169922,104044700,-20.85938,-0.161
DAX,"2018-05-28 00:00:00",13016.549805,12863.459961,13040.629883,12828.259766,69766800,153.08984,1.176
DAX,"2018-05-29 00:00:00",12786.150391,12666.509766,12803.290039,12608.700195,153964500,119.64063,0.936
DAX,"2018-05-30 00:00:00",12693.330078,12783.759766,12783.759766,12663.370117,122609400,-90.42969,-0.712
DAX,"2018-05-31 00:00:00",12796.160156,12604.889648,12803.599609,12547.610352,184309000,191.27051,1.495
DAX,"2018-06-01 00:00:00",12678.070313,12724.269531,12800.450195,12660.790039,123414600,-46.19922,-0.364
DAX,"2018-06-04 00:00:00",12839.44043,12770.75,12846.259766,12714.030273,84511600,68.69043,0.535
DAX,"2018-06-05 00:00:00",12766.160156,12787.129883,12925.240234,12753.299805,107898300,-20.96973,-0.164
DAX,"2018-06-06 00:00:00",12813.389648,12830.070313,12872.900391,12729.230469,106976800,-16.68066,-0.13
DAX,"2018-06-07 00:00:00",12877.849609,12811.049805,12914.849609,12760.540039,94068000,66.7998,0.519
DAX,"2018-06-08 00:00:00",12668.769531,12766.549805,12795.639648,12610.679688,115025300,-97.78027,-0.772
DAX,"2018-06-11 00:00:00",12816.320313,12842.910156,12861.950195,12751.660156,108719300,-26.58984,-0.207
DAX,"2018-06-12 00:00:00",12924.030273,12842.299805,12948.519531,12816.070313,100645600,81.73047,0.632
DAX,"2018-06-13 00:00:00",12857.160156,12890.580078,12905.669922,12781.230469,105696700,-33.41992,-0.26
DAX,"2018-06-14 00:00:00",12806.070313,13107.099609,13135.969727,12800.660156,136091200,-301.0293,-2.351
DAX,"2018-06-15 00:00:00",13115.849609,13010.549805,13170.049805,13010.540039,257670500,105.2998,0.803
DAX,"2018-06-18 00:00:00",12945.530273,12834.110352,12982.919922,12784.480469,89102600,111.41992,0.861
DAX,"2018-06-19 00:00:00",12647.070313,12677.969727,12708.709961,12594.509766,102502200,-30.89941,-0.244
DAX,"2018-06-20 00:00:00",12731.660156,12695.160156,12760.200195,12670.780273,89617400,36.5,0.287
DAX,"2018-06-21 00:00:00",12699.709961,12511.910156,12719.450195,12472.980469,111154800,187.79981,1.479
DAX,"2018-06-22 00:00:00",12507.719727,12579.719727,12579.719727,12486.259766,83725600,-72,-0.576
DAX,"2018-06-25 00:00:00",12497.480469,12270.330078,12518.889648,12270.330078,98566500,227.15039,1.818
DAX,"2018-06-26 00:00:00",12333.44043,12234.339844,12355.860352,12188.5,62457100,99.10059,0.804
DAX,"2018-06-27 00:00:00",12247.75,12348.610352,12439.910156,12124.870117,127889100,-100.86035,-0.824
DAX,"2018-06-28 00:00:00",12289.80957,12177.230469,12375.370117,12104.410156,107207500,112.5791,0.916
DAX,"2018-06-29 00:00:00",12322.639648,12306,12382.870117,12260.910156,114043400,16.63965,0.135
DAX,"2018-07-02 00:00:00",12147.94043,12238.169922,12301.929688,12132.719727,93436600,-90.22949,-0.743
DAX,"2018-07-03 00:00:00",12321.070313,12349.139648,12428.139648,12278.389648,93526400,-28.06934,-0.228
DAX,"2018-07-04 00:00:00",12323.75,12317.610352,12350.679688,12284.55957,78417600,6.13965,0.05
DAX,"2018-07-05 00:00:00",12363.049805,12464.290039,12516.509766,12361.860352,114460400,-101.24023,-0.819
DAX,"2018-07-06 00:00:00",12506.269531,12496.169922,12508.080078,12426.400391,0,10.09961,0.081
DAX,"2018-07-09 00:00:00",12541.740234,12543.889648,12559.969727,12490.400391,74724300,-2.14941,-0.017
DAX,"2018-07-10 00:00:00",12580.30957,12609.849609,12639.790039,12530.709961,81853500,-29.54004,-0.235
DAX,"2018-07-11 00:00:00",12506.990234,12417.129883,12514.75,12398.469727,84350300,89.86035,0.718
DAX,"2018-07-12 00:00:00",12464.05957,12492.969727,12505.200195,12408.629883,72314800,-28.91016,-0.232
DAX,"2018-07-13 00:00:00",12549.230469,12540.730469,12583.790039,12499.299805,0,8.5,0.068
DAX,"2018-07-16 00:00:00",12530.980469,12561.019531,12604.240234,12506.990234,97107500,-30.03906,-0.24
DAX,"2018-07-17 00:00:00",12566.969727,12661.540039,12688.5,12522.049805,91976300,-94.57031,-0.753
DAX,"2018-07-18 00:00:00",12728.410156,12765.94043,12778.959961,12715.519531,87635000,-37.53027,-0.295
DAX,"2018-07-19 00:00:00",12740.679688,12686.290039,12759.419922,12658.370117,75493900,54.38965,0.427
DAX,"2018-07-20 00:00:00",12664.450195,12561.419922,12706.839844,12469.5,106490300,103.03027,0.814
DAX,"2018-07-23 00:00:00",12510.230469,12548.570313,12565.120117,12489.330078,65205400,-38.33984,-0.306
DAX,"2018-07-24 00:00:00",12590.790039,12689.389648,12755.269531,12585.910156,90068800,-98.59961,-0.783
DAX,"2018-07-25 00:00:00",12685.679688,12579.330078,12695.120117,12538.120117,80817800,106.34961,0.838
DAX,"2018-07-26 00:00:00",12732.879883,12809.230469,12827.709961,12701.55957,105931000,-76.35059,-0.6
DAX,"2018-07-27 00:00:00",12825.75,12860.400391,12886.830078,12815.120117,95634400,-34.65039,-0.27
DAX,"2018-07-30 00:00:00",12822.870117,12798.200195,12848.950195,12798.200195,70725000,24.66992,0.192
DAX,"2018-07-31 00:00:00",12809.740234,12805.5,12860.589844,12739.830078,106509800,4.24023,0.033
DAX,"2018-08-01 00:00:00",12826.700195,12737.049805,12833.110352,12706.339844,93510500,89.65039,0.699
DAX,"2018-08-02 00:00:00",12617.629883,12546.330078,12619.599609,12493.200195,103271900,71.2998,0.565
DAX,"2018-08-03 00:00:00",12572.610352,12615.759766,12644.519531,12561.620117,79345300,-43.14941,-0.343
DAX,"2018-08-06 00:00:00",12631.400391,12598.209961,12715.780273,12538.349609,65599400,33.19043,0.263
DAX,"2018-08-07 00:00:00",12656.870117,12648.19043,12738.530273,12646.160156,87114600,8.67969,0.069
DAX,"2018-08-08 00:00:00",12622.980469,12633.540039,12704.580078,12586.230469,89371000,-10.55957,-0.084
DAX,"2018-08-09 00:00:00",12623.139648,12676.110352,12696.519531,12577.339844,71701900,-52.9707,-0.42
DAX,"2018-08-10 00:00:00",12574.200195,12424.349609,12585.830078,12390.400391,0,149.85059,1.192
DAX,"2018-08-13 00:00:00",12346.75,12358.740234,12396.860352,12323.200195,92773600,-11.99023,-0.097
DAX,"2018-08-14 00:00:00",12444.629883,12358.870117,12461.820313,12294.900391,82021800,85.75977,0.689
DAX,"2018-08-15 00:00:00",12400.269531,12163.009766,12428.55957,12120.650391,99703000,237.25977,1.913
DAX,"2018-08-16 00:00:00",12202.129883,12237.169922,12251.400391,12168.919922,81469900,-35.04004,-0.287
DAX,"2018-08-17 00:00:00",12242.05957,12210.549805,12244.669922,12135.639648,86038300,31.50976,0.257
DAX,"2018-08-20 00:00:00",12263.009766,12331.299805,12373.360352,12245.55957,59670900,-68.29004,-0.557
DAX,"2018-08-21 00:00:00",12320.55957,12384.490234,12432.660156,12316.349609,68597400,-63.93066,-0.519
DAX,"2018-08-22 00:00:00",12355.530273,12385.700195,12438.660156,12345.320313,77192800,-30.16992,-0.244
DAX,"2018-08-23 00:00:00",12367.480469,12365.580078,12411.009766,12353.549805,63669000,1.90039,0.015
DAX,"2018-08-24 00:00:00",12396.69043,12394.519531,12444.349609,12344.450195,59051400,2.1709,0.018
DAX,"2018-08-27 00:00:00",12462.75,12538.30957,12562.370117,12429.339844,52201900,-75.55957,-0.606
DAX,"2018-08-28 00:00:00",12578.650391,12527.419922,12597.019531,12527.419922,72899400,51.23047,0.407
DAX,"2018-08-29 00:00:00",12553.860352,12561.679688,12569.05957,12499.530273,58192500,-7.81934,-0.062
DAX,"2018-08-30 00:00:00",12516.549805,12494.240234,12529.299805,12400.120117,73686200,22.30957,0.178
DAX,"2018-08-31 00:00:00",12418.259766,12364.05957,12426.860352,12348.910156,90277000,54.2002,0.436
DAX,"2018-09-03 00:00:00",12338.360352,12346.410156,12358.169922,12300.469727,50769600,-8.0498,-0.065
DAX,"2018-09-04 00:00:00",12389.459961,12210.209961,12402.870117,12162.709961,84476300,179.25,1.447
DAX,"2018-09-05 00:00:00",12161.650391,12040.459961,12167.360352,12035.759766,109489900,121.19043,0.996
DAX,"2018-09-06 00:00:00",11995.80957,11955.25,12091.980469,11944.5,87442600,40.55957,0.338
DAX,"2018-09-07 00:00:00",11960.099609,11959.629883,11990.80957,11888.570313,101789700,0.46973,0.004
DAX,"2018-09-10 00:00:00",11950.549805,11986.339844,12039.219727,11930.299805,80490500,-35.79004,-0.299
DAX,"2018-09-11 00:00:00",12013.009766,11970.269531,12017.730469,11865.469727,0,42.74023,0.356
DAX,"2018-09-12 00:00:00",11989.269531,12032.299805,12046.660156,11952.490234,112286500,-43.03027,-0.359
DAX,"2018-09-13 00:00:00",12036.790039,12055.549805,12129.80957,12017.410156,97093400,-18.75977,-0.156
DAX,"2018-09-14 00:00:00",12109.370117,12124.330078,12134.540039,12075.580078,77747100,-14.95996,-0.124
DAX,"2018-09-17 00:00:00",12056.379883,12096.410156,12123.089844,12040.799805,69270000,-40.03027,-0.332
DAX,"2018-09-18 00:00:00",12097.19043,12157.669922,12184.410156,12064.410156,84144700,-60.47949,-0.5
DAX,"2018-09-19 00:00:00",12168.200195,12219.019531,12241.139648,12165.080078,98540100,-50.81934,-0.418
DAX,"2018-09-20 00:00:00",12210.950195,12326.480469,12354.379883,12210.570313,110135400,-115.53027,-0.946
DAX,"2018-09-21 00:00:00",12402.719727,12430.879883,12458.299805,12373.950195,400165400,-28.16016,-0.227
DAX,"2018-09-24 00:00:00",12383.419922,12350.820313,12409.959961,12349.299805,0,32.59961,0.263
DAX,"2018-09-25 00:00:00",12341.849609,12374.660156,12416.870117,12322.19043,83206800,-32.81055,-0.266
DAX,"2018-09-26 00:00:00",12395.200195,12385.889648,12395.919922,12329.519531,74964500,9.31055,0.075
DAX,"2018-09-27 00:00:00",12329.400391,12435.589844,12456.69043,12272.650391,89854700,-106.18945,-0.861
DAX,"2018-09-28 00:00:00",12381.360352,12246.730469,12394.160156,12190.570313,110639600,134.62988,1.087
DAX,"2018-10-01 00:00:00",12265.889648,12339.030273,12373.290039,12263.099609,76918300,-73.14063,-0.596
DAX,"2018-10-02 00:00:00",12229.070313,12287.580078,12310.759766,12203.599609,82307700,-58.50977,-0.478
DAX,"2018-10-04 00:00:00",12275.070313,12244.139648,12348.860352,12174.69043,101177000,30.93066,0.252
DAX,"2018-10-05 00:00:00",12236.290039,12111.900391,12245.410156,12103.549805,94036400,124.38965,1.017
DAX,"2018-10-08 00:00:00",12044.959961,11947.160156,12072.269531,11938.799805,77268800,97.79981,0.812
DAX,"2018-10-09 00:00:00",11963.629883,11977.219727,11998.639648,11803.19043,77186000,-13.58984,-0.114
DAX,"2018-10-10 00:00:00",11976.700195,11712.5,11978.799805,11712.269531,0,264.20019,2.206
DAX,"2018-10-11 00:00:00",11558.980469,11539.349609,11700.5,11518.55957,142293600,19.63086,0.17
DAX,"2018-10-12 00:00:00",11691.469727,11523.80957,11693.839844,11514.549805,99171000,167.66016,1.434
DAX,"2018-10-15 00:00:00",11523.80957,11614.160156,11625.019531,11459.080078,71968200,-90.35059,-0.784
DAX,"2018-10-16 00:00:00",11637.620117,11776.549805,11790.150391,11606.969727,85693600,-138.92969,-1.194
DAX,"2018-10-17 00:00:00",11811.469727,11715.030273,11847.790039,11669.959961,93600200,96.43945,0.816
DAX,"2018-10-18 00:00:00",11695.19043,11589.209961,11791.219727,11586.320313,97180800,105.98047,0.906
DAX,"2018-10-19 00:00:00",11578.849609,11553.830078,11617.280273,11498.69043,128743800,25.01953,0.216
DAX,"2018-10-22 00:00:00",11665.679688,11524.339844,11677.450195,11497.089844,73772600,141.33984,1.212
DAX,"2018-10-23 00:00:00",11367.570313,11274.280273,11394.209961,11228.5,115195200,93.29004,0.821
DAX,"2018-10-24 00:00:00",11298.650391,11191.629883,11391.94043,11166.839844,117472700,107.02051,0.947
DAX,"2018-10-25 00:00:00",11098.679688,11307.120117,11324.919922,11078.370117,0,-208.44043,-1.878
DAX,"2018-10-26 00:00:00",11180.959961,11200.620117,11205.830078,11051.040039,138702800,-19.66016,-0.176
DAX,"2018-10-29 00:00:00",11270.669922,11335.480469,11444.860352,11218.919922,98716300,-64.81055,-0.575
DAX,"2018-10-30 00:00:00",11391.780273,11287.389648,11394.370117,11212.580078,99304800,104.39063,0.916
DAX,"2018-10-31 00:00:00",11417.089844,11447.509766,11499.379883,11391.639648,127284000,-30.41992,-0.266
DAX,"2018-11-01 00:00:00",11419.610352,11468.540039,11575.429688,11416.360352,98851100,-48.92969,-0.428
DAX,"2018-11-02 00:00:00",11636.370117,11518.990234,11689.959961,11518.870117,109924000,117.37988,1.009
DAX,"2018-11-05 00:00:00",11522.330078,11494.959961,11555.969727,11479.19043,69373800,27.37012,0.238
DAX,"2018-11-06 00:00:00",11518.169922,11484.339844,11528.519531,11436.530273,0,33.83008,0.294
DAX,"2018-11-07 00:00:00",11542.089844,11579.099609,11634.80957,11532.339844,85986800,-37.00977,-0.321
DAX,"2018-11-08 00:00:00",11629,11527.320313,11648.790039,11503.360352,80629900,101.67969,0.874
DAX,"2018-11-09 00:00:00",11489.19043,11529.160156,11549.05957,11418.349609,103701100,-39.96973,-0.348
DAX,"2018-11-12 00:00:00",11591.589844,11325.44043,11598.509766,11310.719727,93211100,266.14941,2.296
DAX,"2018-11-13 00:00:00",11374.110352,11472.219727,11495.69043,11349.94043,100043500,-98.10938,-0.863
DAX,"2018-11-14 00:00:00",11394.75,11412.530273,11566.790039,11314.599609,106400600,-17.78027,-0.156
DAX,"2018-11-15 00:00:00",11447.839844,11353.669922,11500.660156,11254.919922,96865000,94.16992,0.823
DAX,"2018-11-16 00:00:00",11425.799805,11341,11448.55957,11233.209961,113018300,84.79981,0.742
DAX,"2018-11-19 00:00:00",11384,11244.540039,11419.549805,11231.589844,78718200,139.45996,1.225
DAX,"2018-11-20 00:00:00",11157.650391,11066.410156,11187.160156,11009.25,119967800,91.24023,0.818
DAX,"2018-11-21 00:00:00",11138.25,11244.169922,11257.830078,11113.339844,92605400,-105.91992,-0.951
DAX,"2018-11-22 00:00:00",11216.290039,11138.490234,11221.769531,11119.040039,64564400,77.7998,0.694
